date,component,demand_units,day_of_week,month,is_weekend,is_holiday_season
2022-02-11,Fresh Frozen Plasma,31,4,2,0,0
2022-02-11,Packed RBC,90,4,2,0,0
2022-02-11,Platelets,27,4,2,0,0
2022-02-12,Cryoprecipitate,11,5,2,1,0
2022-02-12,Fresh Frozen Plasma,20,5,2,1,0
2022-02-12,Packed RBC,139,5,2,1,0
2022-02-12,Platelets,28,5,2,1,0
2022-02-13,Cryoprecipitate,12,6,2,1,0
2022-02-13,Fresh Frozen Plasma,22,6,2,1,0
2022-02-13,Packed RBC,121,6,2,1,0
2022-02-13,Platelets,26,6,2,1,0
2022-02-14,Cryoprecipitate,16,0,2,0,0
2022-02-14,Fresh Frozen Plasma,22,0,2,0,0
2022-02-14,Packed RBC,71,0,2,0,0
2022-02-14,Platelets,36,0,2,0,0
2022-02-15,Cryoprecipitate,10,1,2,0,0
2022-02-15,Fresh Frozen Plasma,34,1,2,0,0
2022-02-15,Packed RBC,100,1,2,0,0
2022-02-15,Platelets,32,1,2,0,0
2022-02-16,Cryoprecipitate,16,2,2,0,0
2022-02-16,Fresh Frozen Plasma,25,2,2,0,0
2022-02-16,Packed RBC,81,2,2,0,0
2022-02-16,Platelets,38,2,2,0,0
2022-02-17,Cryoprecipitate,11,3,2,0,0
2022-02-17,Fresh Frozen Plasma,24,3,2,0,0
2022-02-17,Packed RBC,93,3,2,0,0
2022-02-17,Platelets,36,3,2,0,0
2022-02-18,Cryoprecipitate,14,4,2,0,0
2022-02-18,Fresh Frozen Plasma,27,4,2,0,0
2022-02-18,Packed RBC,89,4,2,0,0
2022-02-18,Platelets,24,4,2,0,0
2022-02-19,Cryoprecipitate,10,5,2,1,0
2022-02-19,Fresh Frozen Plasma,27,5,2,1,0
2022-02-19,Packed RBC,50,5,2,1,0
2022-02-19,Platelets,24,5,2,1,0
2022-02-20,Cryoprecipitate,10,6,2,1,0
2022-02-20,Fresh Frozen Plasma,14,6,2,1,0
2022-02-20,Packed RBC,61,6,2,1,0
2022-02-20,Platelets,31,6,2,1,0
2022-02-21,Cryoprecipitate,22,0,2,0,0
2022-02-21,Fresh Frozen Plasma,34,0,2,0,0
2022-02-21,Packed RBC,67,0,2,0,0
2022-02-21,Platelets,37,0,2,0,0
2022-02-22,Cryoprecipitate,16,1,2,0,0
2022-02-22,Fresh Frozen Plasma,22,1,2,0,0
2022-02-22,Packed RBC,96,1,2,0,0
2022-02-22,Platelets,32,1,2,0,0
2022-02-23,Cryoprecipitate,13,2,2,0,0
2022-02-23,Fresh Frozen Plasma,37,2,2,0,0
2022-02-23,Packed RBC,88,2,2,0,0
2022-02-23,Platelets,33,2,2,0,0
2022-02-24,Cryoprecipitate,12,3,2,0,0
2022-02-24,Fresh Frozen Plasma,25,3,2,0,0
2022-02-24,Packed RBC,109,3,2,0,0
2022-02-24,Platelets,38,3,2,0,0
2022-02-25,Cryoprecipitate,15,4,2,0,0
2022-02-25,Fresh Frozen Plasma,36,4,2,0,0
2022-02-25,Packed RBC,95,4,2,0,0
2022-02-25,Platelets,27,4,2,0,0
2022-02-26,Cryoprecipitate,15,5,2,1,0
2022-02-26,Fresh Frozen Plasma,19,5,2,1,0
2022-02-26,Packed RBC,56,5,2,1,0
2022-02-26,Platelets,23,5,2,1,0
2022-02-27,Cryoprecipitate,10,6,2,1,0
2022-02-27,Fresh Frozen Plasma,18,6,2,1,0
2022-02-27,Packed RBC,63,6,2,1,0
2022-02-27,Platelets,24,6,2,1,0
2022-02-28,Cryoprecipitate,11,0,2,0,0
2022-02-28,Fresh Frozen Plasma,30,0,2,0,0
2022-02-28,Packed RBC,122,0,2,0,0
2022-02-28,Platelets,25,0,2,0,0
2022-03-01,Cryoprecipitate,11,1,3,0,0
2022-03-01,Fresh Frozen Plasma,28,1,3,0,0
2022-03-01,Packed RBC,94,1,3,0,0
2022-03-01,Platelets,32,1,3,0,0
2022-03-02,Cryoprecipitate,11,2,3,0,0
2022-03-02,Fresh Frozen Plasma,28,2,3,0,0
2022-03-02,Packed RBC,73,2,3,0,0
2022-03-02,Platelets,29,2,3,0,0
2022-03-03,Cryoprecipitate,12,3,3,0,0
2022-03-03,Fresh Frozen Plasma,24,3,3,0,0
2022-03-03,Packed RBC,79,3,3,0,0
2022-03-03,Platelets,35,3,3,0,0
2022-03-04,Cryoprecipitate,13,4,3,0,0
2022-03-04,Fresh Frozen Plasma,26,4,3,0,0
2022-03-04,Packed RBC,90,4,3,0,0
2022-03-04,Platelets,27,4,3,0,0
2022-03-05,Cryoprecipitate,11,5,3,1,0
2022-03-05,Fresh Frozen Plasma,23,5,3,1,0
2022-03-05,Packed RBC,59,5,3,1,0
2022-03-05,Platelets,20,5,3,1,0
2022-03-06,Cryoprecipitate,11,6,3,1,0
2022-03-06,Fresh Frozen Plasma,16,6,3,1,0
2022-03-06,Packed RBC,52,6,3,1,0
2022-03-06,Platelets,27,6,3,1,0
2022-03-07,Cryoprecipitate,12,0,3,0,0
2022-03-07,Fresh Frozen Plasma,19,0,3,0,0
2022-03-07,Packed RBC,88,0,3,0,0
2022-03-07,Platelets,34,0,3,0,0
2022-03-08,Cryoprecipitate,11,1,3,0,0
2022-03-08,Fresh Frozen Plasma,22,1,3,0,0
2022-03-08,Packed RBC,84,1,3,0,0
2022-03-08,Platelets,28,1,3,0,0
2022-03-09,Cryoprecipitate,11,2,3,0,0
2022-03-09,Fresh Frozen Plasma,25,2,3,0,0
2022-03-09,Packed RBC,84,2,3,0,0
2022-03-09,Platelets,30,2,3,0,0
2022-03-10,Cryoprecipitate,11,3,3,0,0
2022-03-10,Fresh Frozen Plasma,30,3,3,0,0
2022-03-10,Packed RBC,90,3,3,0,0
2022-03-10,Platelets,28,3,3,0,0
2022-03-11,Cryoprecipitate,9,4,3,0,0
2022-03-11,Fresh Frozen Plasma,27,4,3,0,0
2022-03-11,Packed RBC,83,4,3,0,0
2022-03-11,Platelets,26,4,3,0,0
2022-03-12,Cryoprecipitate,11,5,3,1,0
2022-03-12,Fresh Frozen Plasma,23,5,3,1,0
2022-03-12,Packed RBC,116,5,3,1,0
2022-03-12,Platelets,26,5,3,1,0
2022-03-13,Cryoprecipitate,9,6,3,1,0
2022-03-13,Fresh Frozen Plasma,22,6,3,1,0
2022-03-13,Packed RBC,52,6,3,1,0
2022-03-13,Platelets,15,6,3,1,0
2022-03-14,Cryoprecipitate,11,0,3,0,0
2022-03-14,Fresh Frozen Plasma,27,0,3,0,0
2022-03-14,Packed RBC,94,0,3,0,0
2022-03-14,Platelets,23,0,3,0,0
2022-03-15,Cryoprecipitate,17,1,3,0,0
2022-03-15,Fresh Frozen Plasma,58,1,3,0,0
2022-03-15,Packed RBC,91,1,3,0,0
2022-03-15,Platelets,28,1,3,0,0
2022-03-16,Cryoprecipitate,12,2,3,0,0
2022-03-16,Fresh Frozen Plasma,22,2,3,0,0
2022-03-16,Packed RBC,91,2,3,0,0
2022-03-16,Platelets,33,2,3,0,0
2022-03-17,Cryoprecipitate,13,3,3,0,0
2022-03-17,Fresh Frozen Plasma,24,3,3,0,0
2022-03-17,Packed RBC,87,3,3,0,0
2022-03-17,Platelets,23,3,3,0,0
2022-03-18,Cryoprecipitate,9,4,3,0,0
2022-03-18,Fresh Frozen Plasma,30,4,3,0,0
2022-03-18,Packed RBC,79,4,3,0,0
2022-03-18,Platelets,25,4,3,0,0
2022-03-19,Cryoprecipitate,10,5,3,1,0
2022-03-19,Fresh Frozen Plasma,16,5,3,1,0
2022-03-19,Packed RBC,65,5,3,1,0
2022-03-19,Platelets,23,5,3,1,0
2022-03-20,Cryoprecipitate,8,6,3,1,0
2022-03-20,Fresh Frozen Plasma,13,6,3,1,0
2022-03-20,Packed RBC,77,6,3,1,0
2022-03-20,Platelets,14,6,3,1,0
2022-03-21,Cryoprecipitate,11,0,3,0,0
2022-03-21,Fresh Frozen Plasma,22,0,3,0,0
2022-03-21,Packed RBC,85,0,3,0,0
2022-03-21,Platelets,28,0,3,0,0
2022-03-22,Cryoprecipitate,14,1,3,0,0
2022-03-22,Fresh Frozen Plasma,30,1,3,0,0
2022-03-22,Packed RBC,70,1,3,0,0
2022-03-22,Platelets,32,1,3,0,0
2022-03-23,Cryoprecipitate,13,2,3,0,0
2022-03-23,Fresh Frozen Plasma,26,2,3,0,0
2022-03-23,Packed RBC,68,2,3,0,0
2022-03-23,Platelets,34,2,3,0,0
2022-03-24,Cryoprecipitate,15,3,3,0,0
2022-03-24,Fresh Frozen Plasma,24,3,3,0,0
2022-03-24,Packed RBC,75,3,3,0,0
2022-03-24,Platelets,30,3,3,0,0
2022-03-25,Cryoprecipitate,12,4,3,0,0
2022-03-25,Fresh Frozen Plasma,21,4,3,0,0
2022-03-25,Packed RBC,85,4,3,0,0
2022-03-25,Platelets,24,4,3,0,0
2022-03-26,Cryoprecipitate,10,5,3,1,0
2022-03-26,Fresh Frozen Plasma,21,5,3,1,0
2022-03-26,Packed RBC,60,5,3,1,0
2022-03-26,Platelets,22,5,3,1,0
2022-03-27,Cryoprecipitate,13,6,3,1,0
2022-03-27,Fresh Frozen Plasma,22,6,3,1,0
2022-03-27,Packed RBC,64,6,3,1,0
2022-03-27,Platelets,19,6,3,1,0
2022-03-28,Cryoprecipitate,12,0,3,0,0
2022-03-28,Fresh Frozen Plasma,28,0,3,0,0
2022-03-28,Packed RBC,65,0,3,0,0
2022-03-28,Platelets,30,0,3,0,0
2022-03-29,Cryoprecipitate,14,1,3,0,0
2022-03-29,Fresh Frozen Plasma,27,1,3,0,0
2022-03-29,Packed RBC,103,1,3,0,0
2022-03-29,Platelets,28,1,3,0,0
2022-03-30,Cryoprecipitate,10,2,3,0,0
2022-03-30,Fresh Frozen Plasma,30,2,3,0,0
2022-03-30,Packed RBC,54,2,3,0,0
2022-03-30,Platelets,30,2,3,0,0
2022-03-31,Cryoprecipitate,12,3,3,0,0
2022-03-31,Fresh Frozen Plasma,25,3,3,0,0
2022-03-31,Packed RBC,89,3,3,0,0
2022-03-31,Platelets,31,3,3,0,0
2022-04-01,Cryoprecipitate,10,4,4,0,0
2022-04-01,Fresh Frozen Plasma,59,4,4,0,0
2022-04-01,Packed RBC,87,4,4,0,0
2022-04-01,Platelets,28,4,4,0,0
2022-04-02,Cryoprecipitate,9,5,4,1,0
2022-04-02,Fresh Frozen Plasma,22,5,4,1,0
2022-04-02,Packed RBC,64,5,4,1,0
2022-04-02,Platelets,24,5,4,1,0
2022-04-03,Cryoprecipitate,11,6,4,1,0
2022-04-03,Fresh Frozen Plasma,20,6,4,1,0
2022-04-03,Packed RBC,54,6,4,1,0
2022-04-03,Platelets,25,6,4,1,0
2022-04-04,Cryoprecipitate,10,0,4,0,0
2022-04-04,Fresh Frozen Plasma,23,0,4,0,0
2022-04-04,Packed RBC,90,0,4,0,0
2022-04-04,Platelets,30,0,4,0,0
2022-04-05,Cryoprecipitate,11,1,4,0,0
2022-04-05,Fresh Frozen Plasma,28,1,4,0,0
2022-04-05,Packed RBC,77,1,4,0,0
2022-04-05,Platelets,35,1,4,0,0
2022-04-06,Cryoprecipitate,10,2,4,0,0
2022-04-06,Fresh Frozen Plasma,25,2,4,0,0
2022-04-06,Packed RBC,89,2,4,0,0
2022-04-06,Platelets,29,2,4,0,0
2022-04-07,Cryoprecipitate,21,3,4,0,0
2022-04-07,Fresh Frozen Plasma,28,3,4,0,0
2022-04-07,Packed RBC,77,3,4,0,0
2022-04-07,Platelets,29,3,4,0,0
2022-04-08,Cryoprecipitate,12,4,4,0,0
2022-04-08,Fresh Frozen Plasma,22,4,4,0,0
2022-04-08,Packed RBC,87,4,4,0,0
2022-04-08,Platelets,30,4,4,0,0
2022-04-09,Cryoprecipitate,14,5,4,1,0
2022-04-09,Fresh Frozen Plasma,20,5,4,1,0
2022-04-09,Packed RBC,58,5,4,1,0
2022-04-09,Platelets,26,5,4,1,0
2022-04-10,Cryoprecipitate,10,6,4,1,0
2022-04-10,Fresh Frozen Plasma,18,6,4,1,0
2022-04-10,Packed RBC,50,6,4,1,0
2022-04-10,Platelets,23,6,4,1,0
2022-04-11,Cryoprecipitate,14,0,4,0,0
2022-04-11,Fresh Frozen Plasma,24,0,4,0,0
2022-04-11,Packed RBC,75,0,4,0,0
2022-04-11,Platelets,34,0,4,0,0
2022-04-12,Cryoprecipitate,11,1,4,0,0
2022-04-12,Fresh Frozen Plasma,26,1,4,0,0
2022-04-12,Packed RBC,90,1,4,0,0
2022-04-12,Platelets,27,1,4,0,0
2022-04-13,Cryoprecipitate,13,2,4,0,0
2022-04-13,Fresh Frozen Plasma,24,2,4,0,0
2022-04-13,Packed RBC,89,2,4,0,0
2022-04-13,Platelets,29,2,4,0,0
2022-04-14,Cryoprecipitate,11,3,4,0,0
2022-04-14,Fresh Frozen Plasma,32,3,4,0,0
2022-04-14,Packed RBC,82,3,4,0,0
2022-04-14,Platelets,18,3,4,0,0
2022-04-15,Cryoprecipitate,13,4,4,0,0
2022-04-15,Fresh Frozen Plasma,26,4,4,0,0
2022-04-15,Packed RBC,69,4,4,0,0
2022-04-15,Platelets,32,4,4,0,0
2022-04-16,Cryoprecipitate,8,5,4,1,0
2022-04-16,Fresh Frozen Plasma,16,5,4,1,0
2022-04-16,Packed RBC,66,5,4,1,0
2022-04-16,Platelets,28,5,4,1,0
2022-04-17,Cryoprecipitate,12,6,4,1,0
2022-04-17,Fresh Frozen Plasma,19,6,4,1,0
2022-04-17,Packed RBC,68,6,4,1,0
2022-04-17,Platelets,16,6,4,1,0
2022-04-18,Cryoprecipitate,10,0,4,0,0
2022-04-18,Fresh Frozen Plasma,19,0,4,0,0
2022-04-18,Packed RBC,74,0,4,0,0
2022-04-18,Platelets,28,0,4,0,0
2022-04-19,Cryoprecipitate,12,1,4,0,0
2022-04-19,Fresh Frozen Plasma,27,1,4,0,0
2022-04-19,Packed RBC,73,1,4,0,0
2022-04-19,Platelets,26,1,4,0,0
2022-04-20,Cryoprecipitate,14,2,4,0,0
2022-04-20,Fresh Frozen Plasma,16,2,4,0,0
2022-04-20,Packed RBC,87,2,4,0,0
2022-04-20,Platelets,25,2,4,0,0
2022-04-21,Cryoprecipitate,12,3,4,0,0
2022-04-21,Fresh Frozen Plasma,27,3,4,0,0
2022-04-21,Packed RBC,91,3,4,0,0
2022-04-21,Platelets,26,3,4,0,0
2022-04-22,Cryoprecipitate,15,4,4,0,0
2022-04-22,Fresh Frozen Plasma,21,4,4,0,0
2022-04-22,Packed RBC,67,4,4,0,0
2022-04-22,Platelets,25,4,4,0,0
2022-04-23,Cryoprecipitate,11,5,4,1,0
2022-04-23,Fresh Frozen Plasma,17,5,4,1,0
2022-04-23,Packed RBC,54,5,4,1,0
2022-04-23,Platelets,20,5,4,1,0
2022-04-24,Cryoprecipitate,9,6,4,1,0
2022-04-24,Fresh Frozen Plasma,19,6,4,1,0
2022-04-24,Packed RBC,53,6,4,1,0
2022-04-24,Platelets,21,6,4,1,0
2022-04-25,Cryoprecipitate,11,0,4,0,0
2022-04-25,Fresh Frozen Plasma,23,0,4,0,0
2022-04-25,Packed RBC,87,0,4,0,0
2022-04-25,Platelets,32,0,4,0,0
2022-04-26,Cryoprecipitate,13,1,4,0,0
2022-04-26,Fresh Frozen Plasma,27,1,4,0,0
2022-04-26,Packed RBC,56,1,4,0,0
2022-04-26,Platelets,25,1,4,0,0
2022-04-27,Cryoprecipitate,11,2,4,0,0
2022-04-27,Fresh Frozen Plasma,27,2,4,0,0
2022-04-27,Packed RBC,67,2,4,0,0
2022-04-27,Platelets,20,2,4,0,0
2022-04-28,Cryoprecipitate,10,3,4,0,0
2022-04-28,Fresh Frozen Plasma,24,3,4,0,0
2022-04-28,Packed RBC,82,3,4,0,0
2022-04-28,Platelets,26,3,4,0,0
2022-04-29,Cryoprecipitate,14,4,4,0,0
2022-04-29,Fresh Frozen Plasma,20,4,4,0,0
2022-04-29,Packed RBC,64,4,4,0,0
2022-04-29,Platelets,29,4,4,0,0
2022-04-30,Cryoprecipitate,13,5,4,1,0
2022-04-30,Fresh Frozen Plasma,18,5,4,1,0
2022-04-30,Packed RBC,58,5,4,1,0
2022-04-30,Platelets,26,5,4,1,0
2022-05-01,Cryoprecipitate,9,6,5,1,0
2022-05-01,Fresh Frozen Plasma,18,6,5,1,0
2022-05-01,Packed RBC,55,6,5,1,0
2022-05-01,Platelets,25,6,5,1,0
2022-05-02,Cryoprecipitate,17,0,5,0,0
2022-05-02,Fresh Frozen Plasma,21,0,5,0,0
2022-05-02,Packed RBC,65,0,5,0,0
2022-05-02,Platelets,30,0,5,0,0
2022-05-03,Cryoprecipitate,16,1,5,0,0
2022-05-03,Fresh Frozen Plasma,25,1,5,0,0
2022-05-03,Packed RBC,91,1,5,0,0
2022-05-03,Platelets,26,1,5,0,0
2022-05-04,Cryoprecipitate,14,2,5,0,0
2022-05-04,Fresh Frozen Plasma,31,2,5,0,0
2022-05-04,Packed RBC,66,2,5,0,0
2022-05-04,Platelets,32,2,5,0,0
2022-05-05,Cryoprecipitate,10,3,5,0,0
2022-05-05,Fresh Frozen Plasma,24,3,5,0,0
2022-05-05,Packed RBC,83,3,5,0,0
2022-05-05,Platelets,33,3,5,0,0
2022-05-06,Cryoprecipitate,11,4,5,0,0
2022-05-06,Fresh Frozen Plasma,29,4,5,0,0
2022-05-06,Packed RBC,88,4,5,0,0
2022-05-06,Platelets,35,4,5,0,0
2022-05-07,Cryoprecipitate,9,5,5,1,0
2022-05-07,Fresh Frozen Plasma,20,5,5,1,0
2022-05-07,Packed RBC,50,5,5,1,0
2022-05-07,Platelets,18,5,5,1,0
2022-05-08,Cryoprecipitate,14,6,5,1,0
2022-05-08,Fresh Frozen Plasma,20,6,5,1,0
2022-05-08,Packed RBC,65,6,5,1,0
2022-05-08,Platelets,21,6,5,1,0
2022-05-09,Cryoprecipitate,11,0,5,0,0
2022-05-09,Fresh Frozen Plasma,22,0,5,0,0
2022-05-09,Packed RBC,55,0,5,0,0
2022-05-09,Platelets,35,0,5,0,0
2022-05-10,Cryoprecipitate,12,1,5,0,0
2022-05-10,Fresh Frozen Plasma,29,1,5,0,0
2022-05-10,Packed RBC,93,1,5,0,0
2022-05-10,Platelets,23,1,5,0,0
2022-05-11,Cryoprecipitate,11,2,5,0,0
2022-05-11,Fresh Frozen Plasma,22,2,5,0,0
2022-05-11,Packed RBC,86,2,5,0,0
2022-05-11,Platelets,28,2,5,0,0
2022-05-12,Cryoprecipitate,16,3,5,0,0
2022-05-12,Fresh Frozen Plasma,22,3,5,0,0
2022-05-12,Packed RBC,87,3,5,0,0
2022-05-12,Platelets,33,3,5,0,0
2022-05-13,Cryoprecipitate,14,4,5,0,0
2022-05-13,Fresh Frozen Plasma,23,4,5,0,0
2022-05-13,Packed RBC,75,4,5,0,0
2022-05-13,Platelets,31,4,5,0,0
2022-05-14,Cryoprecipitate,10,5,5,1,0
2022-05-14,Fresh Frozen Plasma,20,5,5,1,0
2022-05-14,Packed RBC,61,5,5,1,0
2022-05-14,Platelets,19,5,5,1,0
2022-05-15,Cryoprecipitate,9,6,5,1,0
2022-05-15,Fresh Frozen Plasma,20,6,5,1,0
2022-05-15,Packed RBC,50,6,5,1,0
2022-05-15,Platelets,23,6,5,1,0
2022-05-16,Cryoprecipitate,17,0,5,0,0
2022-05-16,Fresh Frozen Plasma,20,0,5,0,0
2022-05-16,Packed RBC,77,0,5,0,0
2022-05-16,Platelets,34,0,5,0,0
2022-05-17,Cryoprecipitate,14,1,5,0,0
2022-05-17,Fresh Frozen Plasma,20,1,5,0,0
2022-05-17,Packed RBC,79,1,5,0,0
2022-05-17,Platelets,32,1,5,0,0
2022-05-18,Cryoprecipitate,15,2,5,0,0
2022-05-18,Fresh Frozen Plasma,21,2,5,0,0
2022-05-18,Packed RBC,83,2,5,0,0
2022-05-18,Platelets,24,2,5,0,0
2022-05-19,Cryoprecipitate,14,3,5,0,0
2022-05-19,Fresh Frozen Plasma,19,3,5,0,0
2022-05-19,Packed RBC,76,3,5,0,0
2022-05-19,Platelets,38,3,5,0,0
2022-05-20,Cryoprecipitate,12,4,5,0,0
2022-05-20,Fresh Frozen Plasma,28,4,5,0,0
2022-05-20,Packed RBC,81,4,5,0,0
2022-05-20,Platelets,31,4,5,0,0
2022-05-21,Cryoprecipitate,9,5,5,1,0
2022-05-21,Fresh Frozen Plasma,20,5,5,1,0
2022-05-21,Packed RBC,108,5,5,1,0
2022-05-21,Platelets,18,5,5,1,0
2022-05-22,Cryoprecipitate,8,6,5,1,0
2022-05-22,Fresh Frozen Plasma,21,6,5,1,0
2022-05-22,Packed RBC,66,6,5,1,0
2022-05-22,Platelets,22,6,5,1,0
2022-05-23,Cryoprecipitate,9,0,5,0,0
2022-05-23,Fresh Frozen Plasma,24,0,5,0,0
2022-05-23,Packed RBC,91,0,5,0,0
2022-05-23,Platelets,33,0,5,0,0
2022-05-24,Cryoprecipitate,13,1,5,0,0
2022-05-24,Fresh Frozen Plasma,29,1,5,0,0
2022-05-24,Packed RBC,90,1,5,0,0
2022-05-24,Platelets,32,1,5,0,0
2022-05-25,Cryoprecipitate,10,2,5,0,0
2022-05-25,Fresh Frozen Plasma,24,2,5,0,0
2022-05-25,Packed RBC,75,2,5,0,0
2022-05-25,Platelets,27,2,5,0,0
2022-05-26,Cryoprecipitate,21,3,5,0,0
2022-05-26,Fresh Frozen Plasma,25,3,5,0,0
2022-05-26,Packed RBC,83,3,5,0,0
2022-05-26,Platelets,35,3,5,0,0
2022-05-27,Cryoprecipitate,13,4,5,0,0
2022-05-27,Fresh Frozen Plasma,24,4,5,0,0
2022-05-27,Packed RBC,70,4,5,0,0
2022-05-27,Platelets,33,4,5,0,0
2022-05-28,Cryoprecipitate,8,5,5,1,0
2022-05-28,Fresh Frozen Plasma,14,5,5,1,0
2022-05-28,Packed RBC,63,5,5,1,0
2022-05-28,Platelets,24,5,5,1,0
2022-05-29,Cryoprecipitate,10,6,5,1,0
2022-05-29,Fresh Frozen Plasma,26,6,5,1,0
2022-05-29,Packed RBC,51,6,5,1,0
2022-05-29,Platelets,25,6,5,1,0
2022-05-30,Cryoprecipitate,9,0,5,0,0
2022-05-30,Fresh Frozen Plasma,26,0,5,0,0
2022-05-30,Packed RBC,51,0,5,0,0
2022-05-30,Platelets,27,0,5,0,0
2022-05-31,Cryoprecipitate,11,1,5,0,0
2022-05-31,Fresh Frozen Plasma,20,1,5,0,0
2022-05-31,Packed RBC,77,1,5,0,0
2022-05-31,Platelets,34,1,5,0,0
2022-06-01,Cryoprecipitate,14,2,6,0,0
2022-06-01,Fresh Frozen Plasma,22,2,6,0,0
2022-06-01,Packed RBC,91,2,6,0,0
2022-06-01,Platelets,34,2,6,0,0
2022-06-02,Cryoprecipitate,17,3,6,0,0
2022-06-02,Fresh Frozen Plasma,32,3,6,0,0
2022-06-02,Packed RBC,79,3,6,0,0
2022-06-02,Platelets,31,3,6,0,0
2022-06-03,Cryoprecipitate,13,4,6,0,0
2022-06-03,Fresh Frozen Plasma,20,4,6,0,0
2022-06-03,Packed RBC,79,4,6,0,0
2022-06-03,Platelets,29,4,6,0,0
2022-06-04,Cryoprecipitate,10,5,6,1,0
2022-06-04,Fresh Frozen Plasma,21,5,6,1,0
2022-06-04,Packed RBC,72,5,6,1,0
2022-06-04,Platelets,25,5,6,1,0
2022-06-05,Cryoprecipitate,8,6,6,1,0
2022-06-05,Fresh Frozen Plasma,19,6,6,1,0
2022-06-05,Packed RBC,62,6,6,1,0
2022-06-05,Platelets,27,6,6,1,0
2022-06-06,Cryoprecipitate,13,0,6,0,0
2022-06-06,Fresh Frozen Plasma,28,0,6,0,0
2022-06-06,Packed RBC,73,0,6,0,0
2022-06-06,Platelets,38,0,6,0,0
2022-06-07,Cryoprecipitate,11,1,6,0,0
2022-06-07,Fresh Frozen Plasma,38,1,6,0,0
2022-06-07,Packed RBC,82,1,6,0,0
2022-06-07,Platelets,32,1,6,0,0
2022-06-08,Cryoprecipitate,14,2,6,0,0
2022-06-08,Fresh Frozen Plasma,22,2,6,0,0
2022-06-08,Packed RBC,84,2,6,0,0
2022-06-08,Platelets,37,2,6,0,0
2022-06-09,Cryoprecipitate,12,3,6,0,0
2022-06-09,Fresh Frozen Plasma,23,3,6,0,0
2022-06-09,Packed RBC,60,3,6,0,0
2022-06-09,Platelets,32,3,6,0,0
2022-06-10,Cryoprecipitate,13,4,6,0,0
2022-06-10,Fresh Frozen Plasma,29,4,6,0,0
2022-06-10,Packed RBC,81,4,6,0,0
2022-06-10,Platelets,40,4,6,0,0
2022-06-11,Cryoprecipitate,9,5,6,1,0
2022-06-11,Fresh Frozen Plasma,22,5,6,1,0
2022-06-11,Packed RBC,58,5,6,1,0
2022-06-11,Platelets,26,5,6,1,0
2022-06-12,Cryoprecipitate,11,6,6,1,0
2022-06-12,Fresh Frozen Plasma,20,6,6,1,0
2022-06-12,Packed RBC,66,6,6,1,0
2022-06-12,Platelets,17,6,6,1,0
2022-06-13,Cryoprecipitate,16,0,6,0,0
2022-06-13,Fresh Frozen Plasma,26,0,6,0,0
2022-06-13,Packed RBC,87,0,6,0,0
2022-06-13,Platelets,31,0,6,0,0
2022-06-14,Cryoprecipitate,8,1,6,0,0
2022-06-14,Fresh Frozen Plasma,24,1,6,0,0
2022-06-14,Packed RBC,78,1,6,0,0
2022-06-14,Platelets,30,1,6,0,0
2022-06-15,Cryoprecipitate,11,2,6,0,0
2022-06-15,Fresh Frozen Plasma,32,2,6,0,0
2022-06-15,Packed RBC,109,2,6,0,0
2022-06-15,Platelets,29,2,6,0,0
2022-06-16,Cryoprecipitate,13,3,6,0,0
2022-06-16,Fresh Frozen Plasma,20,3,6,0,0
2022-06-16,Packed RBC,81,3,6,0,0
2022-06-16,Platelets,41,3,6,0,0
2022-06-17,Cryoprecipitate,11,4,6,0,0
2022-06-17,Fresh Frozen Plasma,23,4,6,0,0
2022-06-17,Packed RBC,102,4,6,0,0
2022-06-17,Platelets,38,4,6,0,0
2022-06-18,Cryoprecipitate,11,5,6,1,0
2022-06-18,Fresh Frozen Plasma,19,5,6,1,0
2022-06-18,Packed RBC,58,5,6,1,0
2022-06-18,Platelets,25,5,6,1,0
2022-06-19,Cryoprecipitate,13,6,6,1,0
2022-06-19,Fresh Frozen Plasma,20,6,6,1,0
2022-06-19,Packed RBC,59,6,6,1,0
2022-06-19,Platelets,24,6,6,1,0
2022-06-20,Cryoprecipitate,14,0,6,0,0
2022-06-20,Fresh Frozen Plasma,41,0,6,0,0
2022-06-20,Packed RBC,89,0,6,0,0
2022-06-20,Platelets,39,0,6,0,0
2022-06-21,Cryoprecipitate,17,1,6,0,0
2022-06-21,Fresh Frozen Plasma,27,1,6,0,0
2022-06-21,Packed RBC,54,1,6,0,0
2022-06-21,Platelets,41,1,6,0,0
2022-06-22,Cryoprecipitate,14,2,6,0,0
2022-06-22,Fresh Frozen Plasma,25,2,6,0,0
2022-06-22,Packed RBC,98,2,6,0,0
2022-06-22,Platelets,35,2,6,0,0
2022-06-23,Cryoprecipitate,10,3,6,0,0
2022-06-23,Fresh Frozen Plasma,27,3,6,0,0
2022-06-23,Packed RBC,92,3,6,0,0
2022-06-23,Platelets,25,3,6,0,0
2022-06-24,Cryoprecipitate,11,4,6,0,0
2022-06-24,Fresh Frozen Plasma,24,4,6,0,0
2022-06-24,Packed RBC,95,4,6,0,0
2022-06-24,Platelets,31,4,6,0,0
2022-06-25,Cryoprecipitate,12,5,6,1,0
2022-06-25,Fresh Frozen Plasma,19,5,6,1,0
2022-06-25,Packed RBC,57,5,6,1,0
2022-06-25,Platelets,24,5,6,1,0
2022-06-26,Cryoprecipitate,10,6,6,1,0
2022-06-26,Fresh Frozen Plasma,20,6,6,1,0
2022-06-26,Packed RBC,61,6,6,1,0
