date,component,supply_units,demand_units,utilized_units,wasted_units,utilization_rate,wastage_rate
2023-03-06,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2023-03-06,Packed RBC,71,66,66,8,0.9295774647887324,0.11267605633802817
2023-03-06,Platelets,45,39,39,6,0.8666666666666667,0.13333333333333333
2023-03-07,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-03-07,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2023-03-07,Packed RBC,90,76,76,17,0.8444444444444444,0.18888888888888888
2023-03-07,Platelets,36,33,33,3,0.9166666666666666,0.08333333333333333
2023-03-08,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-03-08,Fresh Frozen Plasma,29,26,26,4,0.896551724137931,0.13793103448275862
2023-03-08,Packed RBC,87,81,81,8,0.9310344827586207,0.09195402298850575
2023-03-08,Platelets,62,57,57,7,0.9193548387096774,0.11290322580645161
2023-03-09,Cryoprecipitate,19,17,17,2,0.8947368421052632,0.10526315789473684
2023-03-09,Fresh Frozen Plasma,31,28,28,4,0.9032258064516129,0.12903225806451613
2023-03-09,Packed RBC,75,70,70,6,0.9333333333333333,0.08
2023-03-09,Platelets,36,34,34,2,0.9444444444444444,0.05555555555555555
2023-03-10,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-03-10,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2023-03-10,Packed RBC,88,79,79,10,0.8977272727272727,0.11363636363636363
2023-03-10,Platelets,25,22,22,3,0.88,0.12
2023-03-11,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-03-11,Fresh Frozen Plasma,18,17,17,1,0.9444444444444444,0.05555555555555555
2023-03-11,Packed RBC,62,53,53,10,0.8548387096774194,0.16129032258064516
2023-03-11,Platelets,21,19,19,2,0.9047619047619048,0.09523809523809523
2023-03-12,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-03-12,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2023-03-12,Packed RBC,59,51,51,9,0.864406779661017,0.15254237288135594
2023-03-12,Platelets,25,23,23,2,0.92,0.08
2023-03-13,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-03-13,Fresh Frozen Plasma,24,22,22,2,0.9166666666666666,0.08333333333333333
2023-03-13,Packed RBC,78,71,71,9,0.9102564102564102,0.11538461538461539
2023-03-13,Platelets,31,28,28,3,0.9032258064516129,0.0967741935483871
2023-03-14,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-03-14,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-03-14,Packed RBC,76,69,69,8,0.9078947368421053,0.10526315789473684
2023-03-14,Platelets,39,36,36,4,0.9230769230769231,0.10256410256410256
2023-03-15,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-03-15,Fresh Frozen Plasma,24,22,22,3,0.9166666666666666,0.125
2023-03-15,Packed RBC,75,66,66,12,0.88,0.16
2023-03-15,Platelets,40,35,35,6,0.875,0.15
2023-03-16,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-03-16,Fresh Frozen Plasma,36,32,32,5,0.8888888888888888,0.1388888888888889
2023-03-16,Packed RBC,76,64,64,12,0.8421052631578947,0.15789473684210525
2023-03-16,Platelets,36,32,32,4,0.8888888888888888,0.1111111111111111
2023-03-17,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-03-17,Fresh Frozen Plasma,26,25,25,1,0.9615384615384616,0.038461538461538464
2023-03-17,Packed RBC,83,78,78,6,0.9397590361445783,0.07228915662650602
2023-03-17,Platelets,33,29,29,4,0.8787878787878788,0.12121212121212122
2023-03-18,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-03-18,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2023-03-18,Packed RBC,75,63,63,12,0.84,0.16
2023-03-18,Platelets,19,17,17,2,0.8947368421052632,0.10526315789473684
2023-03-19,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-03-19,Fresh Frozen Plasma,23,20,20,3,0.8695652173913043,0.13043478260869565
2023-03-19,Packed RBC,55,51,51,6,0.9272727272727272,0.10909090909090909
2023-03-19,Platelets,25,22,22,3,0.88,0.12
2023-03-20,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-03-20,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-03-20,Packed RBC,62,57,57,6,0.9193548387096774,0.0967741935483871
2023-03-20,Platelets,34,29,29,6,0.8529411764705882,0.17647058823529413
2023-03-21,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-03-21,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2023-03-21,Packed RBC,76,70,70,7,0.9210526315789473,0.09210526315789473
2023-03-21,Platelets,31,29,29,2,0.9354838709677419,0.06451612903225806
2023-03-22,Cryoprecipitate,16,14,14,2,0.875,0.125
2023-03-22,Fresh Frozen Plasma,35,31,31,5,0.8857142857142857,0.14285714285714285
2023-03-22,Packed RBC,62,58,58,5,0.9354838709677419,0.08064516129032258
2023-03-22,Platelets,36,33,33,3,0.9166666666666666,0.08333333333333333
2023-03-23,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-03-23,Fresh Frozen Plasma,33,29,29,4,0.8787878787878788,0.12121212121212122
2023-03-23,Packed RBC,115,105,105,13,0.9130434782608695,0.11304347826086956
2023-03-23,Platelets,31,28,28,3,0.9032258064516129,0.0967741935483871
2023-03-24,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-03-24,Fresh Frozen Plasma,31,30,30,2,0.967741935483871,0.06451612903225806
2023-03-24,Packed RBC,82,74,74,12,0.9024390243902439,0.14634146341463414
2023-03-24,Platelets,32,30,30,2,0.9375,0.0625
2023-03-25,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-03-25,Fresh Frozen Plasma,16,15,15,1,0.9375,0.0625
2023-03-25,Packed RBC,66,59,59,9,0.8939393939393939,0.13636363636363635
2023-03-25,Platelets,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-03-26,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-03-26,Fresh Frozen Plasma,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-03-26,Packed RBC,60,57,57,5,0.95,0.08333333333333333
2023-03-26,Platelets,30,26,26,4,0.8666666666666667,0.13333333333333333
2023-03-27,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-03-27,Fresh Frozen Plasma,30,27,27,4,0.9,0.13333333333333333
2023-03-27,Packed RBC,96,89,89,9,0.9270833333333334,0.09375
2023-03-27,Platelets,48,41,41,9,0.8541666666666666,0.1875
2023-03-28,Cryoprecipitate,20,18,18,2,0.9,0.1
2023-03-28,Fresh Frozen Plasma,24,21,21,4,0.875,0.16666666666666666
2023-03-28,Packed RBC,93,88,88,9,0.946236559139785,0.0967741935483871
2023-03-28,Platelets,33,31,31,3,0.9393939393939394,0.09090909090909091
2023-03-29,Cryoprecipitate,13,13,13,0,1.0,0.0
2023-03-29,Fresh Frozen Plasma,30,28,28,2,0.9333333333333333,0.06666666666666667
2023-03-29,Packed RBC,111,94,94,18,0.8468468468468469,0.16216216216216217
2023-03-29,Platelets,31,27,27,5,0.8709677419354839,0.16129032258064516
2023-03-30,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-03-30,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2023-03-30,Packed RBC,89,76,76,13,0.8539325842696629,0.14606741573033707
2023-03-30,Platelets,30,26,26,4,0.8666666666666667,0.13333333333333333
2023-03-31,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-03-31,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-03-31,Packed RBC,92,85,85,10,0.9239130434782609,0.10869565217391304
2023-03-31,Platelets,30,28,28,2,0.9333333333333333,0.06666666666666667
2023-04-01,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-04-01,Fresh Frozen Plasma,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-04-01,Packed RBC,44,42,42,3,0.9545454545454546,0.06818181818181818
2023-04-01,Platelets,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-04-02,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-04-02,Fresh Frozen Plasma,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-04-02,Packed RBC,73,61,61,13,0.8356164383561644,0.1780821917808219
2023-04-02,Platelets,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-04-03,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-04-03,Fresh Frozen Plasma,26,22,22,4,0.8461538461538461,0.15384615384615385
2023-04-03,Packed RBC,91,77,77,18,0.8461538461538461,0.1978021978021978
2023-04-03,Platelets,42,38,38,4,0.9047619047619048,0.09523809523809523
2023-04-04,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-04-04,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-04-04,Packed RBC,100,84,84,19,0.84,0.19
2023-04-04,Platelets,35,32,32,4,0.9142857142857143,0.11428571428571428
2023-04-05,Cryoprecipitate,16,14,14,2,0.875,0.125
2023-04-05,Fresh Frozen Plasma,29,25,25,5,0.8620689655172413,0.1724137931034483
2023-04-05,Packed RBC,70,65,65,8,0.9285714285714286,0.11428571428571428
2023-04-05,Platelets,34,32,32,3,0.9411764705882353,0.08823529411764706
2023-04-06,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-04-06,Fresh Frozen Plasma,34,29,29,6,0.8529411764705882,0.17647058823529413
2023-04-06,Packed RBC,103,98,98,6,0.9514563106796117,0.05825242718446602
2023-04-06,Platelets,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-04-07,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-04-07,Fresh Frozen Plasma,34,32,32,2,0.9411764705882353,0.058823529411764705
2023-04-07,Packed RBC,81,73,73,10,0.9012345679012346,0.12345679012345678
2023-04-07,Platelets,25,22,22,3,0.88,0.12
2023-04-08,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-04-08,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2023-04-08,Packed RBC,80,69,69,14,0.8625,0.175
2023-04-08,Platelets,24,23,23,1,0.9583333333333334,0.041666666666666664
2023-04-09,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-04-09,Fresh Frozen Plasma,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-04-09,Packed RBC,57,48,48,9,0.8421052631578947,0.15789473684210525
2023-04-09,Platelets,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-04-10,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-04-10,Fresh Frozen Plasma,29,25,25,4,0.8620689655172413,0.13793103448275862
2023-04-10,Packed RBC,98,84,84,16,0.8571428571428571,0.16326530612244897
2023-04-10,Platelets,26,25,25,2,0.9615384615384616,0.07692307692307693
2023-04-11,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-04-11,Fresh Frozen Plasma,25,23,23,3,0.92,0.12
2023-04-11,Packed RBC,92,80,80,15,0.8695652173913043,0.16304347826086957
2023-04-11,Platelets,37,34,34,4,0.918918918918919,0.10810810810810811
2023-04-12,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-04-12,Fresh Frozen Plasma,73,69,69,5,0.9452054794520548,0.0684931506849315
2023-04-12,Packed RBC,83,70,70,16,0.8433734939759037,0.1927710843373494
2023-04-12,Platelets,37,32,32,5,0.8648648648648649,0.13513513513513514
2023-04-13,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-04-13,Fresh Frozen Plasma,26,24,24,3,0.9230769230769231,0.11538461538461539
2023-04-13,Packed RBC,116,104,104,17,0.896551724137931,0.14655172413793102
2023-04-13,Platelets,30,27,27,3,0.9,0.1
2023-04-14,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-04-14,Fresh Frozen Plasma,20,17,17,3,0.85,0.15
2023-04-14,Packed RBC,104,99,99,7,0.9519230769230769,0.0673076923076923
2023-04-14,Platelets,29,26,26,4,0.896551724137931,0.13793103448275862
2023-04-15,Cryoprecipitate,9,9,9,0,1.0,0.0
2023-04-15,Fresh Frozen Plasma,18,17,17,1,0.9444444444444444,0.05555555555555555
2023-04-15,Packed RBC,78,69,69,10,0.8846153846153846,0.1282051282051282
2023-04-15,Platelets,23,22,22,1,0.9565217391304348,0.043478260869565216
2023-04-16,Cryoprecipitate,9,9,9,0,1.0,0.0
2023-04-16,Fresh Frozen Plasma,27,23,23,4,0.8518518518518519,0.14814814814814814
2023-04-16,Packed RBC,46,40,40,8,0.8695652173913043,0.17391304347826086
2023-04-16,Platelets,27,24,24,3,0.8888888888888888,0.1111111111111111
2023-04-17,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-04-17,Fresh Frozen Plasma,18,17,17,1,0.9444444444444444,0.05555555555555555
2023-04-17,Packed RBC,69,65,65,5,0.9420289855072463,0.07246376811594203
2023-04-17,Platelets,37,34,34,4,0.918918918918919,0.10810810810810811
2023-04-18,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-04-18,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-04-18,Packed RBC,86,74,74,14,0.8604651162790697,0.16279069767441862
2023-04-18,Platelets,25,24,24,1,0.96,0.04
2023-04-19,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2023-04-19,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2023-04-19,Packed RBC,92,86,86,7,0.9347826086956522,0.07608695652173914
2023-04-19,Platelets,30,26,26,5,0.8666666666666667,0.16666666666666666
2023-04-20,Cryoprecipitate,20,17,17,3,0.85,0.15
2023-04-20,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2023-04-20,Packed RBC,90,81,81,13,0.9,0.14444444444444443
2023-04-20,Platelets,29,27,27,2,0.9310344827586207,0.06896551724137931
2023-04-21,Cryoprecipitate,19,17,17,2,0.8947368421052632,0.10526315789473684
2023-04-21,Fresh Frozen Plasma,29,28,28,2,0.9655172413793104,0.06896551724137931
2023-04-21,Packed RBC,150,134,134,22,0.8933333333333333,0.14666666666666667
2023-04-21,Platelets,33,30,30,4,0.9090909090909091,0.12121212121212122
2023-04-22,Cryoprecipitate,16,14,14,2,0.875,0.125
2023-04-22,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2023-04-22,Packed RBC,71,61,61,11,0.8591549295774648,0.15492957746478872
2023-04-22,Platelets,25,22,22,3,0.88,0.12
2023-04-23,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-04-23,Fresh Frozen Plasma,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-04-23,Packed RBC,59,53,53,7,0.8983050847457628,0.11864406779661017
2023-04-23,Platelets,27,23,23,4,0.8518518518518519,0.14814814814814814
2023-04-24,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-04-24,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2023-04-24,Packed RBC,76,66,66,12,0.868421052631579,0.15789473684210525
2023-04-24,Platelets,36,34,34,3,0.9444444444444444,0.08333333333333333
2023-04-25,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2023-04-25,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-04-25,Packed RBC,76,70,70,7,0.9210526315789473,0.09210526315789473
2023-04-25,Platelets,31,29,29,3,0.9354838709677419,0.0967741935483871
2023-04-26,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-04-26,Fresh Frozen Plasma,35,32,32,4,0.9142857142857143,0.11428571428571428
2023-04-26,Packed RBC,73,61,61,13,0.8356164383561644,0.1780821917808219
2023-04-26,Platelets,29,28,28,1,0.9655172413793104,0.034482758620689655
2023-04-27,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-04-27,Fresh Frozen Plasma,32,28,28,4,0.875,0.125
2023-04-27,Packed RBC,95,84,84,13,0.8842105263157894,0.1368421052631579
2023-04-27,Platelets,34,31,31,3,0.9117647058823529,0.08823529411764706
2023-04-28,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-04-28,Fresh Frozen Plasma,34,33,33,2,0.9705882352941176,0.058823529411764705
2023-04-28,Packed RBC,80,68,68,14,0.85,0.175
2023-04-28,Platelets,29,26,26,4,0.896551724137931,0.13793103448275862
2023-04-29,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-04-29,Fresh Frozen Plasma,29,25,25,5,0.8620689655172413,0.1724137931034483
2023-04-29,Packed RBC,50,48,48,3,0.96,0.06
2023-04-29,Platelets,17,17,17,0,1.0,0.0
2023-04-30,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-04-30,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2023-04-30,Packed RBC,55,47,47,9,0.8545454545454545,0.16363636363636364
2023-04-30,Platelets,22,20,20,2,0.9090909090909091,0.09090909090909091
2023-05-01,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-05-01,Fresh Frozen Plasma,30,26,26,4,0.8666666666666667,0.13333333333333333
2023-05-01,Packed RBC,83,76,76,8,0.9156626506024096,0.0963855421686747
2023-05-01,Platelets,39,35,35,4,0.8974358974358975,0.10256410256410256
2023-05-02,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-05-02,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2023-05-02,Packed RBC,103,89,89,18,0.8640776699029126,0.17475728155339806
2023-05-02,Platelets,29,27,27,2,0.9310344827586207,0.06896551724137931
2023-05-03,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-05-03,Fresh Frozen Plasma,30,26,26,4,0.8666666666666667,0.13333333333333333
2023-05-03,Packed RBC,90,81,81,12,0.9,0.13333333333333333
2023-05-03,Platelets,35,33,33,2,0.9428571428571428,0.05714285714285714
2023-05-04,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-05-04,Fresh Frozen Plasma,35,31,31,5,0.8857142857142857,0.14285714285714285
2023-05-04,Packed RBC,112,97,97,17,0.8660714285714286,0.15178571428571427
2023-05-04,Platelets,23,22,22,1,0.9565217391304348,0.043478260869565216
2023-05-05,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-05-05,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2023-05-05,Packed RBC,88,78,78,11,0.8863636363636364,0.125
2023-05-05,Platelets,31,29,29,2,0.9354838709677419,0.06451612903225806
2023-05-06,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-05-06,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2023-05-06,Packed RBC,54,48,48,7,0.8888888888888888,0.12962962962962962
2023-05-06,Platelets,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-05-07,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-05-07,Fresh Frozen Plasma,16,15,15,1,0.9375,0.0625
2023-05-07,Packed RBC,73,69,69,5,0.9452054794520548,0.0684931506849315
2023-05-07,Platelets,22,20,20,2,0.9090909090909091,0.09090909090909091
2023-05-08,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-05-08,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2023-05-08,Packed RBC,72,62,62,11,0.8611111111111112,0.1527777777777778
2023-05-08,Platelets,37,33,33,5,0.8918918918918919,0.13513513513513514
2023-05-09,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-05-09,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2023-05-09,Packed RBC,70,67,67,5,0.9571428571428572,0.07142857142857142
2023-05-09,Platelets,48,42,42,6,0.875,0.125
2023-05-10,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-05-10,Fresh Frozen Plasma,31,29,29,3,0.9354838709677419,0.0967741935483871
2023-05-10,Packed RBC,87,78,78,11,0.896551724137931,0.12643678160919541
2023-05-10,Platelets,45,39,39,6,0.8666666666666667,0.13333333333333333
2023-05-11,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-05-11,Fresh Frozen Plasma,31,28,28,4,0.9032258064516129,0.12903225806451613
2023-05-11,Packed RBC,67,62,62,6,0.9253731343283582,0.08955223880597014
2023-05-11,Platelets,30,27,27,3,0.9,0.1
2023-05-12,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2023-05-12,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2023-05-12,Packed RBC,82,74,74,9,0.9024390243902439,0.10975609756097561
2023-05-12,Platelets,26,25,25,1,0.9615384615384616,0.038461538461538464
2023-05-13,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2023-05-13,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2023-05-13,Packed RBC,56,50,50,7,0.8928571428571429,0.125
2023-05-13,Platelets,24,21,21,3,0.875,0.125
2023-05-14,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-05-14,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2023-05-14,Packed RBC,64,56,56,10,0.875,0.15625
2023-05-14,Platelets,18,16,16,2,0.8888888888888888,0.1111111111111111
2023-05-15,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-05-15,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2023-05-15,Packed RBC,84,77,77,10,0.9166666666666666,0.11904761904761904
2023-05-15,Platelets,33,30,30,4,0.9090909090909091,0.12121212121212122
2023-05-16,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-05-16,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2023-05-16,Packed RBC,105,91,91,15,0.8666666666666667,0.14285714285714285
2023-05-16,Platelets,37,34,34,3,0.918918918918919,0.08108108108108109
2023-05-17,Cryoprecipitate,14,14,14,0,1.0,0.0
2023-05-17,Fresh Frozen Plasma,36,31,31,5,0.8611111111111112,0.1388888888888889
2023-05-17,Packed RBC,66,59,59,9,0.8939393939393939,0.13636363636363635
2023-05-17,Platelets,33,30,30,4,0.9090909090909091,0.12121212121212122
2023-05-18,Cryoprecipitate,19,17,17,2,0.8947368421052632,0.10526315789473684
2023-05-18,Fresh Frozen Plasma,31,27,27,4,0.8709677419354839,0.12903225806451613
2023-05-18,Packed RBC,75,71,71,7,0.9466666666666667,0.09333333333333334
2023-05-18,Platelets,26,23,23,4,0.8846153846153846,0.15384615384615385
2023-05-19,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-05-19,Fresh Frozen Plasma,27,25,25,3,0.9259259259259259,0.1111111111111111
2023-05-19,Packed RBC,72,64,64,11,0.8888888888888888,0.1527777777777778
2023-05-19,Platelets,30,28,28,3,0.9333333333333333,0.1
2023-05-20,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-05-20,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2023-05-20,Packed RBC,59,50,50,11,0.847457627118644,0.1864406779661017
2023-05-20,Platelets,25,22,22,3,0.88,0.12
2023-05-21,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-05-21,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2023-05-21,Packed RBC,58,49,49,11,0.8448275862068966,0.1896551724137931
2023-05-21,Platelets,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-05-22,Cryoprecipitate,13,13,13,0,1.0,0.0
2023-05-22,Fresh Frozen Plasma,31,27,27,4,0.8709677419354839,0.12903225806451613
2023-05-22,Packed RBC,91,77,77,18,0.8461538461538461,0.1978021978021978
2023-05-22,Platelets,32,29,29,3,0.90625,0.09375
2023-05-23,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2023-05-23,Fresh Frozen Plasma,23,22,22,2,0.9565217391304348,0.08695652173913043
2023-05-23,Packed RBC,90,77,77,14,0.8555555555555555,0.15555555555555556
2023-05-23,Platelets,37,33,33,5,0.8918918918918919,0.13513513513513514
2023-05-24,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-05-24,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2023-05-24,Packed RBC,89,82,82,9,0.9213483146067416,0.10112359550561797
2023-05-24,Platelets,27,23,23,4,0.8518518518518519,0.14814814814814814
2023-05-25,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-05-25,Fresh Frozen Plasma,28,26,26,3,0.9285714285714286,0.10714285714285714
2023-05-25,Packed RBC,103,93,93,12,0.9029126213592233,0.11650485436893204
2023-05-25,Platelets,25,22,22,4,0.88,0.16
2023-05-26,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-05-26,Fresh Frozen Plasma,33,28,28,5,0.8484848484848485,0.15151515151515152
2023-05-26,Packed RBC,93,87,87,9,0.9354838709677419,0.0967741935483871
2023-05-26,Platelets,34,30,30,5,0.8823529411764706,0.14705882352941177
2023-05-27,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-05-27,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-05-27,Packed RBC,62,58,58,6,0.9354838709677419,0.0967741935483871
2023-05-27,Platelets,32,28,28,4,0.875,0.125
2023-05-28,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-05-28,Fresh Frozen Plasma,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-05-28,Packed RBC,48,46,46,4,0.9583333333333334,0.08333333333333333
2023-05-28,Platelets,20,19,19,1,0.95,0.05
2023-05-29,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-05-29,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2023-05-29,Packed RBC,56,50,50,8,0.8928571428571429,0.14285714285714285
2023-05-29,Platelets,30,27,27,4,0.9,0.13333333333333333
2023-05-30,Cryoprecipitate,16,14,14,2,0.875,0.125
2023-05-30,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2023-05-30,Packed RBC,69,59,59,12,0.855072463768116,0.17391304347826086
2023-05-30,Platelets,43,36,36,7,0.8372093023255814,0.16279069767441862
2023-05-31,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-05-31,Fresh Frozen Plasma,23,20,20,4,0.8695652173913043,0.17391304347826086
2023-05-31,Packed RBC,79,67,67,14,0.8481012658227848,0.17721518987341772
2023-05-31,Platelets,40,34,34,6,0.85,0.15
2023-06-01,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-06-01,Fresh Frozen Plasma,30,28,28,3,0.9333333333333333,0.1
2023-06-01,Packed RBC,112,98,98,18,0.875,0.16071428571428573
2023-06-01,Platelets,46,40,40,6,0.8695652173913043,0.13043478260869565
2023-06-02,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-06-02,Fresh Frozen Plasma,33,31,31,2,0.9393939393939394,0.06060606060606061
2023-06-02,Packed RBC,97,90,90,11,0.9278350515463918,0.1134020618556701
2023-06-02,Platelets,34,30,30,5,0.8823529411764706,0.14705882352941177
