date,component,blood_type,demand_units,day_of_week,month,is_weekend,is_holiday_season
2023-07-05,Cryoprecipitate,A-,1,2,7,0,0
2023-07-05,Cryoprecipitate,B-,1,2,7,0,0
2023-07-05,Cryoprecipitate,AB-,1,2,7,0,0
2023-07-06,Packed RBC,O+,33,3,7,0,0
2023-07-06,Packed RBC,A+,25,3,7,0,0
2023-07-06,Packed RBC,B+,19,3,7,0,0
2023-07-06,Packed RBC,AB+,2,3,7,0,0
2023-07-06,Packed RBC,O-,5,3,7,0,0
2023-07-06,Packed RBC,A-,2,3,7,0,0
2023-07-06,Packed RBC,B-,1,3,7,0,0
2023-07-06,Packed RBC,AB-,1,3,7,0,0
2023-07-06,Platelets,O+,13,3,7,0,0
2023-07-06,Platelets,A+,8,3,7,0,0
2023-07-06,Platelets,B+,8,3,7,0,0
2023-07-06,Platelets,AB+,1,3,7,0,0
2023-07-06,Platelets,O-,5,3,7,0,0
2023-07-06,Platelets,A-,1,3,7,0,0
2023-07-06,Platelets,B-,1,3,7,0,0
2023-07-06,Platelets,AB-,1,3,7,0,0
2023-07-06,Fresh Frozen Plasma,O+,8,3,7,0,0
2023-07-06,Fresh Frozen Plasma,A+,5,3,7,0,0
2023-07-06,Fresh Frozen Plasma,B+,4,3,7,0,0
2023-07-06,Fresh Frozen Plasma,AB+,1,3,7,0,0
2023-07-06,Fresh Frozen Plasma,O-,2,3,7,0,0
2023-07-06,Fresh Frozen Plasma,A-,2,3,7,0,0
2023-07-06,Fresh Frozen Plasma,B-,1,3,7,0,0
2023-07-06,Fresh Frozen Plasma,AB-,1,3,7,0,0
2023-07-06,Cryoprecipitate,O+,4,3,7,0,0
2023-07-06,Cryoprecipitate,A+,5,3,7,0,0
2023-07-06,Cryoprecipitate,B+,2,3,7,0,0
2023-07-06,Cryoprecipitate,AB+,1,3,7,0,0
2023-07-06,Cryoprecipitate,O-,1,3,7,0,0
2023-07-06,Cryoprecipitate,A-,1,3,7,0,0
2023-07-06,Cryoprecipitate,B-,1,3,7,0,0
2023-07-06,Cryoprecipitate,AB-,1,3,7,0,0
2023-07-07,Packed RBC,O+,28,4,7,0,0
2023-07-07,Packed RBC,A+,22,4,7,0,0
2023-07-07,Packed RBC,B+,14,4,7,0,0
2023-07-07,Packed RBC,AB+,3,4,7,0,0
2023-07-07,Packed RBC,O-,3,4,7,0,0
2023-07-07,Packed RBC,A-,1,4,7,0,0
2023-07-07,Packed RBC,B-,2,4,7,0,0
2023-07-07,Packed RBC,AB-,1,4,7,0,0
2023-07-07,Platelets,O+,11,4,7,0,0
2023-07-07,Platelets,A+,6,4,7,0,0
2023-07-07,Platelets,B+,4,4,7,0,0
2023-07-07,Platelets,AB+,1,4,7,0,0
2023-07-07,Platelets,O-,1,4,7,0,0
2023-07-07,Platelets,A-,1,4,7,0,0
2023-07-07,Platelets,B-,1,4,7,0,0
2023-07-07,Platelets,AB-,1,4,7,0,0
2023-07-07,Fresh Frozen Plasma,O+,9,4,7,0,0
2023-07-07,Fresh Frozen Plasma,A+,6,4,7,0,0
2023-07-07,Fresh Frozen Plasma,B+,6,4,7,0,0
2023-07-07,Fresh Frozen Plasma,AB+,1,4,7,0,0
2023-07-07,Fresh Frozen Plasma,O-,1,4,7,0,0
2023-07-07,Fresh Frozen Plasma,A-,1,4,7,0,0
2023-07-07,Fresh Frozen Plasma,B-,1,4,7,0,0
2023-07-07,Fresh Frozen Plasma,AB-,1,4,7,0,0
2023-07-07,Cryoprecipitate,O+,5,4,7,0,0
2023-07-07,Cryoprecipitate,A+,1,4,7,0,0
2023-07-07,Cryoprecipitate,B+,2,4,7,0,0
2023-07-07,Cryoprecipitate,AB+,1,4,7,0,0
2023-07-07,Cryoprecipitate,O-,1,4,7,0,0
2023-07-07,Cryoprecipitate,A-,1,4,7,0,0
2023-07-07,Cryoprecipitate,B-,1,4,7,0,0
2023-07-07,Cryoprecipitate,AB-,1,4,7,0,0
2023-07-08,Packed RBC,O+,15,5,7,1,0
2023-07-08,Packed RBC,A+,9,5,7,1,0
2023-07-08,Packed RBC,B+,8,5,7,1,0
2023-07-08,Packed RBC,AB+,2,5,7,1,0
2023-07-08,Packed RBC,O-,1,5,7,1,0
2023-07-08,Packed RBC,A-,1,5,7,1,0
2023-07-08,Packed RBC,B-,2,5,7,1,0
2023-07-08,Packed RBC,AB-,1,5,7,1,0
2023-07-08,Platelets,O+,6,5,7,1,0
2023-07-08,Platelets,A+,6,5,7,1,0
2023-07-08,Platelets,B+,3,5,7,1,0
2023-07-08,Platelets,AB+,2,5,7,1,0
2023-07-08,Platelets,O-,1,5,7,1,0
2023-07-08,Platelets,A-,1,5,7,1,0
2023-07-08,Platelets,B-,1,5,7,1,0
2023-07-08,Platelets,AB-,1,5,7,1,0
2023-07-08,Fresh Frozen Plasma,O+,6,5,7,1,0
2023-07-08,Fresh Frozen Plasma,A+,3,5,7,1,0
2023-07-08,Fresh Frozen Plasma,B+,2,5,7,1,0
2023-07-08,Fresh Frozen Plasma,AB+,1,5,7,1,0
2023-07-08,Fresh Frozen Plasma,O-,1,5,7,1,0
2023-07-08,Fresh Frozen Plasma,A-,1,5,7,1,0
2023-07-08,Fresh Frozen Plasma,B-,1,5,7,1,0
2023-07-08,Fresh Frozen Plasma,AB-,1,5,7,1,0
2023-07-08,Cryoprecipitate,O+,3,5,7,1,0
2023-07-08,Cryoprecipitate,A+,1,5,7,1,0
2023-07-08,Cryoprecipitate,B+,1,5,7,1,0
2023-07-08,Cryoprecipitate,AB+,1,5,7,1,0
2023-07-08,Cryoprecipitate,O-,1,5,7,1,0
2023-07-08,Cryoprecipitate,A-,1,5,7,1,0
2023-07-08,Cryoprecipitate,B-,1,5,7,1,0
2023-07-08,Cryoprecipitate,AB-,1,5,7,1,0
2023-07-09,Packed RBC,O+,23,6,7,1,0
2023-07-09,Packed RBC,A+,16,6,7,1,0
2023-07-09,Packed RBC,B+,11,6,7,1,0
2023-07-09,Packed RBC,AB+,2,6,7,1,0
2023-07-09,Packed RBC,O-,5,6,7,1,0
2023-07-09,Packed RBC,A-,1,6,7,1,0
2023-07-09,Packed RBC,B-,1,6,7,1,0
2023-07-09,Packed RBC,AB-,1,6,7,1,0
2023-07-09,Platelets,O+,9,6,7,1,0
2023-07-09,Platelets,A+,6,6,7,1,0
2023-07-09,Platelets,B+,4,6,7,1,0
2023-07-09,Platelets,AB+,2,6,7,1,0
2023-07-09,Platelets,O-,3,6,7,1,0
2023-07-09,Platelets,A-,1,6,7,1,0
2023-07-09,Platelets,B-,1,6,7,1,0
2023-07-09,Platelets,AB-,1,6,7,1,0
2023-07-09,Fresh Frozen Plasma,O+,5,6,7,1,0
2023-07-09,Fresh Frozen Plasma,A+,4,6,7,1,0
2023-07-09,Fresh Frozen Plasma,B+,5,6,7,1,0
2023-07-09,Fresh Frozen Plasma,AB+,1,6,7,1,0
2023-07-09,Fresh Frozen Plasma,O-,1,6,7,1,0
2023-07-09,Fresh Frozen Plasma,A-,1,6,7,1,0
2023-07-09,Fresh Frozen Plasma,B-,1,6,7,1,0
2023-07-09,Fresh Frozen Plasma,AB-,1,6,7,1,0
2023-07-09,Cryoprecipitate,O+,1,6,7,1,0
2023-07-09,Cryoprecipitate,A+,2,6,7,1,0
2023-07-09,Cryoprecipitate,B+,1,6,7,1,0
2023-07-09,Cryoprecipitate,AB+,1,6,7,1,0
2023-07-09,Cryoprecipitate,O-,1,6,7,1,0
2023-07-09,Cryoprecipitate,A-,1,6,7,1,0
2023-07-09,Cryoprecipitate,B-,1,6,7,1,0
2023-07-09,Cryoprecipitate,AB-,1,6,7,1,0
2023-07-10,Packed RBC,O+,43,0,7,0,0
2023-07-10,Packed RBC,A+,31,0,7,0,0
2023-07-10,Packed RBC,B+,21,0,7,0,0
2023-07-10,Packed RBC,AB+,3,0,7,0,0
2023-07-10,Packed RBC,O-,7,0,7,0,0
2023-07-10,Packed RBC,A-,2,0,7,0,0
2023-07-10,Packed RBC,B-,2,0,7,0,0
2023-07-10,Packed RBC,AB-,1,0,7,0,0
2023-07-10,Platelets,O+,12,0,7,0,0
2023-07-10,Platelets,A+,9,0,7,0,0
2023-07-10,Platelets,B+,8,0,7,0,0
2023-07-10,Platelets,AB+,3,0,7,0,0
2023-07-10,Platelets,O-,2,0,7,0,0
2023-07-10,Platelets,A-,1,0,7,0,0
2023-07-10,Platelets,B-,1,0,7,0,0
2023-07-10,Platelets,AB-,1,0,7,0,0
2023-07-10,Fresh Frozen Plasma,O+,11,0,7,0,0
2023-07-10,Fresh Frozen Plasma,A+,7,0,7,0,0
2023-07-10,Fresh Frozen Plasma,B+,6,0,7,0,0
2023-07-10,Fresh Frozen Plasma,AB+,1,0,7,0,0
2023-07-10,Fresh Frozen Plasma,O-,2,0,7,0,0
2023-07-10,Fresh Frozen Plasma,A-,1,0,7,0,0
2023-07-10,Fresh Frozen Plasma,B-,2,0,7,0,0
2023-07-10,Fresh Frozen Plasma,AB-,1,0,7,0,0
2023-07-10,Cryoprecipitate,O+,6,0,7,0,0
2023-07-10,Cryoprecipitate,A+,4,0,7,0,0
2023-07-10,Cryoprecipitate,B+,4,0,7,0,0
2023-07-10,Cryoprecipitate,AB+,1,0,7,0,0
2023-07-10,Cryoprecipitate,O-,2,0,7,0,0
2023-07-10,Cryoprecipitate,A-,1,0,7,0,0
2023-07-10,Cryoprecipitate,B-,1,0,7,0,0
2023-07-10,Cryoprecipitate,AB-,1,0,7,0,0
2023-07-11,Packed RBC,O+,31,1,7,0,0
2023-07-11,Packed RBC,A+,22,1,7,0,0
2023-07-11,Packed RBC,B+,17,1,7,0,0
2023-07-11,Packed RBC,AB+,6,1,7,0,0
2023-07-11,Packed RBC,O-,5,1,7,0,0
2023-07-11,Packed RBC,A-,2,1,7,0,0
2023-07-11,Packed RBC,B-,1,1,7,0,0
2023-07-11,Packed RBC,AB-,1,1,7,0,0
2023-07-11,Platelets,O+,11,1,7,0,0
2023-07-11,Platelets,A+,6,1,7,0,0
2023-07-11,Platelets,B+,6,1,7,0,0
2023-07-11,Platelets,AB+,1,1,7,0,0
2023-07-11,Platelets,O-,2,1,7,0,0
2023-07-11,Platelets,A-,1,1,7,0,0
2023-07-11,Platelets,B-,1,1,7,0,0
2023-07-11,Platelets,AB-,1,1,7,0,0
2023-07-11,Fresh Frozen Plasma,O+,7,1,7,0,0
2023-07-11,Fresh Frozen Plasma,A+,5,1,7,0,0
2023-07-11,Fresh Frozen Plasma,B+,3,1,7,0,0
2023-07-11,Fresh Frozen Plasma,AB+,2,1,7,0,0
2023-07-11,Fresh Frozen Plasma,O-,1,1,7,0,0
2023-07-11,Fresh Frozen Plasma,A-,1,1,7,0,0
2023-07-11,Fresh Frozen Plasma,B-,1,1,7,0,0
2023-07-11,Fresh Frozen Plasma,AB-,1,1,7,0,0
2023-07-11,Cryoprecipitate,O+,3,1,7,0,0
2023-07-11,Cryoprecipitate,A+,4,1,7,0,0
2023-07-11,Cryoprecipitate,B+,1,1,7,0,0
2023-07-11,Cryoprecipitate,AB+,1,1,7,0,0
2023-07-11,Cryoprecipitate,O-,1,1,7,0,0
2023-07-11,Cryoprecipitate,A-,1,1,7,0,0
2023-07-11,Cryoprecipitate,B-,1,1,7,0,0
2023-07-11,Cryoprecipitate,AB-,1,1,7,0,0
2023-07-12,Packed RBC,O+,34,2,7,0,0
2023-07-12,Packed RBC,A+,29,2,7,0,0
2023-07-12,Packed RBC,B+,18,2,7,0,0
2023-07-12,Packed RBC,AB+,5,2,7,0,0
2023-07-12,Packed RBC,O-,4,2,7,0,0
2023-07-12,Packed RBC,A-,3,2,7,0,0
2023-07-12,Packed RBC,B-,1,2,7,0,0
2023-07-12,Packed RBC,AB-,1,2,7,0,0
2023-07-12,Platelets,O+,13,2,7,0,0
2023-07-12,Platelets,A+,11,2,7,0,0
2023-07-12,Platelets,B+,8,2,7,0,0
2023-07-12,Platelets,AB+,3,2,7,0,0
2023-07-12,Platelets,O-,1,2,7,0,0
2023-07-12,Platelets,A-,1,2,7,0,0
2023-07-12,Platelets,B-,1,2,7,0,0
2023-07-12,Platelets,AB-,1,2,7,0,0
2023-07-12,Fresh Frozen Plasma,O+,8,2,7,0,0
2023-07-12,Fresh Frozen Plasma,A+,7,2,7,0,0
2023-07-12,Fresh Frozen Plasma,B+,5,2,7,0,0
2023-07-12,Fresh Frozen Plasma,AB+,1,2,7,0,0
2023-07-12,Fresh Frozen Plasma,O-,1,2,7,0,0
2023-07-12,Fresh Frozen Plasma,A-,1,2,7,0,0
2023-07-12,Fresh Frozen Plasma,B-,1,2,7,0,0
2023-07-12,Fresh Frozen Plasma,AB-,1,2,7,0,0
2023-07-12,Cryoprecipitate,O+,3,2,7,0,0
2023-07-12,Cryoprecipitate,A+,3,2,7,0,0
2023-07-12,Cryoprecipitate,B+,1,2,7,0,0
2023-07-12,Cryoprecipitate,AB+,1,2,7,0,0
2023-07-12,Cryoprecipitate,O-,1,2,7,0,0
2023-07-12,Cryoprecipitate,A-,1,2,7,0,0
2023-07-12,Cryoprecipitate,B-,1,2,7,0,0
2023-07-12,Cryoprecipitate,AB-,1,2,7,0,0
2023-07-13,Packed RBC,O+,30,3,7,0,0
2023-07-13,Packed RBC,A+,23,3,7,0,0
2023-07-13,Packed RBC,B+,15,3,7,0,0
2023-07-13,Packed RBC,AB+,4,3,7,0,0
2023-07-13,Packed RBC,O-,5,3,7,0,0
2023-07-13,Packed RBC,A-,1,3,7,0,0
2023-07-13,Packed RBC,B-,1,3,7,0,0
2023-07-13,Packed RBC,AB-,2,3,7,0,0
2023-07-13,Platelets,O+,13,3,7,0,0
2023-07-13,Platelets,A+,8,3,7,0,0
2023-07-13,Platelets,B+,6,3,7,0,0
2023-07-13,Platelets,AB+,1,3,7,0,0
2023-07-13,Platelets,O-,1,3,7,0,0
2023-07-13,Platelets,A-,1,3,7,0,0
2023-07-13,Platelets,B-,1,3,7,0,0
2023-07-13,Platelets,AB-,1,3,7,0,0
2023-07-13,Fresh Frozen Plasma,O+,7,3,7,0,0
2023-07-13,Fresh Frozen Plasma,A+,4,3,7,0,0
2023-07-13,Fresh Frozen Plasma,B+,6,3,7,0,0
2023-07-13,Fresh Frozen Plasma,AB+,1,3,7,0,0
2023-07-13,Fresh Frozen Plasma,O-,1,3,7,0,0
2023-07-13,Fresh Frozen Plasma,A-,1,3,7,0,0
2023-07-13,Fresh Frozen Plasma,B-,1,3,7,0,0
2023-07-13,Fresh Frozen Plasma,AB-,1,3,7,0,0
2023-07-13,Cryoprecipitate,O+,1,3,7,0,0
2023-07-13,Cryoprecipitate,A+,4,3,7,0,0
2023-07-13,Cryoprecipitate,B+,1,3,7,0,0
2023-07-13,Cryoprecipitate,AB+,1,3,7,0,0
2023-07-13,Cryoprecipitate,O-,1,3,7,0,0
2023-07-13,Cryoprecipitate,A-,1,3,7,0,0
2023-07-13,Cryoprecipitate,B-,1,3,7,0,0
2023-07-13,Cryoprecipitate,AB-,1,3,7,0,0
2023-07-14,Packed RBC,O+,41,4,7,0,0
2023-07-14,Packed RBC,A+,32,4,7,0,0
2023-07-14,Packed RBC,B+,23,4,7,0,0
2023-07-14,Packed RBC,AB+,6,4,7,0,0
2023-07-14,Packed RBC,O-,7,4,7,0,0
2023-07-14,Packed RBC,A-,2,4,7,0,0
2023-07-14,Packed RBC,B-,1,4,7,0,0
2023-07-14,Packed RBC,AB-,1,4,7,0,0
2023-07-14,Platelets,O+,10,4,7,0,0
2023-07-14,Platelets,A+,8,4,7,0,0
2023-07-14,Platelets,B+,5,4,7,0,0
2023-07-14,Platelets,AB+,1,4,7,0,0
2023-07-14,Platelets,O-,2,4,7,0,0
2023-07-14,Platelets,A-,1,4,7,0,0
2023-07-14,Platelets,B-,1,4,7,0,0
2023-07-14,Platelets,AB-,1,4,7,0,0
2023-07-14,Fresh Frozen Plasma,O+,9,4,7,0,0
2023-07-14,Fresh Frozen Plasma,A+,6,4,7,0,0
2023-07-14,Fresh Frozen Plasma,B+,5,4,7,0,0
2023-07-14,Fresh Frozen Plasma,AB+,2,4,7,0,0
2023-07-14,Fresh Frozen Plasma,O-,1,4,7,0,0
2023-07-14,Fresh Frozen Plasma,A-,1,4,7,0,0
2023-07-14,Fresh Frozen Plasma,B-,1,4,7,0,0
2023-07-14,Fresh Frozen Plasma,AB-,1,4,7,0,0
2023-07-14,Cryoprecipitate,O+,4,4,7,0,0
2023-07-14,Cryoprecipitate,A+,4,4,7,0,0
2023-07-14,Cryoprecipitate,B+,1,4,7,0,0
2023-07-14,Cryoprecipitate,AB+,1,4,7,0,0
2023-07-14,Cryoprecipitate,O-,1,4,7,0,0
2023-07-14,Cryoprecipitate,A-,1,4,7,0,0
2023-07-14,Cryoprecipitate,B-,1,4,7,0,0
2023-07-14,Cryoprecipitate,AB-,1,4,7,0,0
2023-07-15,Packed RBC,O+,19,5,7,1,0
2023-07-15,Packed RBC,A+,17,5,7,1,0
2023-07-15,Packed RBC,B+,10,5,7,1,0
2023-07-15,Packed RBC,AB+,5,5,7,1,0
2023-07-15,Packed RBC,O-,3,5,7,1,0
2023-07-15,Packed RBC,A-,2,5,7,1,0
2023-07-15,Packed RBC,B-,1,5,7,1,0
2023-07-15,Packed RBC,AB-,1,5,7,1,0
2023-07-15,Platelets,O+,8,5,7,1,0
2023-07-15,Platelets,A+,6,5,7,1,0
2023-07-15,Platelets,B+,4,5,7,1,0
2023-07-15,Platelets,AB+,1,5,7,1,0
2023-07-15,Platelets,O-,1,5,7,1,0
2023-07-15,Platelets,A-,1,5,7,1,0
2023-07-15,Platelets,B-,1,5,7,1,0
2023-07-15,Platelets,AB-,1,5,7,1,0
2023-07-15,Fresh Frozen Plasma,O+,6,5,7,1,0
2023-07-15,Fresh Frozen Plasma,A+,7,5,7,1,0
2023-07-15,Fresh Frozen Plasma,B+,5,5,7,1,0
2023-07-15,Fresh Frozen Plasma,AB+,1,5,7,1,0
2023-07-15,Fresh Frozen Plasma,O-,1,5,7,1,0
2023-07-15,Fresh Frozen Plasma,A-,1,5,7,1,0
2023-07-15,Fresh Frozen Plasma,B-,1,5,7,1,0
2023-07-15,Fresh Frozen Plasma,AB-,1,5,7,1,0
2023-07-15,Cryoprecipitate,O+,3,5,7,1,0
2023-07-15,Cryoprecipitate,A+,1,5,7,1,0
2023-07-15,Cryoprecipitate,B+,2,5,7,1,0
2023-07-15,Cryoprecipitate,AB+,1,5,7,1,0
2023-07-15,Cryoprecipitate,O-,1,5,7,1,0
2023-07-15,Cryoprecipitate,A-,1,5,7,1,0
2023-07-15,Cryoprecipitate,B-,1,5,7,1,0
2023-07-15,Cryoprecipitate,AB-,1,5,7,1,0
2023-07-16,Packed RBC,O+,21,6,7,1,0
2023-07-16,Packed RBC,A+,19,6,7,1,0
2023-07-16,Packed RBC,B+,14,6,7,1,0
2023-07-16,Packed RBC,AB+,4,6,7,1,0
2023-07-16,Packed RBC,O-,3,6,7,1,0
2023-07-16,Packed RBC,A-,1,6,7,1,0
2023-07-16,Packed RBC,B-,1,6,7,1,0
2023-07-16,Packed RBC,AB-,1,6,7,1,0
2023-07-16,Platelets,O+,6,6,7,1,0
2023-07-16,Platelets,A+,5,6,7,1,0
2023-07-16,Platelets,B+,2,6,7,1,0
2023-07-16,Platelets,AB+,1,6,7,1,0
2023-07-16,Platelets,O-,1,6,7,1,0
2023-07-16,Platelets,A-,1,6,7,1,0
2023-07-16,Platelets,B-,1,6,7,1,0
2023-07-16,Platelets,AB-,1,6,7,1,0
2023-07-16,Fresh Frozen Plasma,O+,8,6,7,1,0
2023-07-16,Fresh Frozen Plasma,A+,6,6,7,1,0
2023-07-16,Fresh Frozen Plasma,B+,5,6,7,1,0
2023-07-16,Fresh Frozen Plasma,AB+,1,6,7,1,0
2023-07-16,Fresh Frozen Plasma,O-,1,6,7,1,0
2023-07-16,Fresh Frozen Plasma,A-,1,6,7,1,0
2023-07-16,Fresh Frozen Plasma,B-,1,6,7,1,0
2023-07-16,Fresh Frozen Plasma,AB-,1,6,7,1,0
2023-07-16,Cryoprecipitate,O+,1,6,7,1,0
2023-07-16,Cryoprecipitate,A+,2,6,7,1,0
2023-07-16,Cryoprecipitate,B+,1,6,7,1,0
2023-07-16,Cryoprecipitate,AB+,1,6,7,1,0
2023-07-16,Cryoprecipitate,O-,1,6,7,1,0
2023-07-16,Cryoprecipitate,A-,1,6,7,1,0
2023-07-16,Cryoprecipitate,B-,1,6,7,1,0
2023-07-16,Cryoprecipitate,AB-,1,6,7,1,0
2023-07-17,Packed RBC,O+,36,0,7,0,0
2023-07-17,Packed RBC,A+,27,0,7,0,0
2023-07-17,Packed RBC,B+,19,0,7,0,0
2023-07-17,Packed RBC,AB+,7,0,7,0,0
2023-07-17,Packed RBC,O-,3,0,7,0,0
2023-07-17,Packed RBC,A-,1,0,7,0,0
2023-07-17,Packed RBC,B-,1,0,7,0,0
2023-07-17,Packed RBC,AB-,2,0,7,0,0
2023-07-17,Platelets,O+,11,0,7,0,0
2023-07-17,Platelets,A+,8,0,7,0,0
2023-07-17,Platelets,B+,5,0,7,0,0
2023-07-17,Platelets,AB+,2,0,7,0,0
2023-07-17,Platelets,O-,1,0,7,0,0
2023-07-17,Platelets,A-,1,0,7,0,0
2023-07-17,Platelets,B-,1,0,7,0,0
2023-07-17,Platelets,AB-,1,0,7,0,0
2023-07-17,Fresh Frozen Plasma,O+,12,0,7,0,0
2023-07-17,Fresh Frozen Plasma,A+,8,0,7,0,0
2023-07-17,Fresh Frozen Plasma,B+,8,0,7,0,0
2023-07-17,Fresh Frozen Plasma,AB+,2,0,7,0,0
2023-07-17,Fresh Frozen Plasma,O-,2,0,7,0,0
2023-07-17,Fresh Frozen Plasma,A-,1,0,7,0,0
2023-07-17,Fresh Frozen Plasma,B-,1,0,7,0,0
2023-07-17,Fresh Frozen Plasma,AB-,1,0,7,0,0
2023-07-17,Cryoprecipitate,O+,5,0,7,0,0
2023-07-17,Cryoprecipitate,A+,3,0,7,0,0
2023-07-17,Cryoprecipitate,B+,1,0,7,0,0
2023-07-17,Cryoprecipitate,AB+,1,0,7,0,0
2023-07-17,Cryoprecipitate,O-,1,0,7,0,0
2023-07-17,Cryoprecipitate,A-,1,0,7,0,0
2023-07-17,Cryoprecipitate,B-,1,0,7,0,0
2023-07-17,Cryoprecipitate,AB-,1,0,7,0,0
2023-07-18,Packed RBC,O+,36,1,7,0,0
2023-07-18,Packed RBC,A+,28,1,7,0,0
2023-07-18,Packed RBC,B+,21,1,7,0,0
2023-07-18,Packed RBC,AB+,4,1,7,0,0
2023-07-18,Packed RBC,O-,4,1,7,0,0
2023-07-18,Packed RBC,A-,2,1,7,0,0
2023-07-18,Packed RBC,B-,1,1,7,0,0
2023-07-18,Packed RBC,AB-,1,1,7,0,0
2023-07-18,Platelets,O+,9,1,7,0,0
2023-07-18,Platelets,A+,8,1,7,0,0
2023-07-18,Platelets,B+,6,1,7,0,0
2023-07-18,Platelets,AB+,2,1,7,0,0
2023-07-18,Platelets,O-,1,1,7,0,0
2023-07-18,Platelets,A-,1,1,7,0,0
2023-07-18,Platelets,B-,1,1,7,0,0
2023-07-18,Platelets,AB-,1,1,7,0,0
2023-07-18,Fresh Frozen Plasma,O+,8,1,7,0,0
2023-07-18,Fresh Frozen Plasma,A+,6,1,7,0,0
2023-07-18,Fresh Frozen Plasma,B+,3,1,7,0,0
2023-07-18,Fresh Frozen Plasma,AB+,1,1,7,0,0
2023-07-18,Fresh Frozen Plasma,O-,1,1,7,0,0
2023-07-18,Fresh Frozen Plasma,A-,1,1,7,0,0
2023-07-18,Fresh Frozen Plasma,B-,1,1,7,0,0
2023-07-18,Fresh Frozen Plasma,AB-,1,1,7,0,0
2023-07-18,Cryoprecipitate,O+,4,1,7,0,0
2023-07-18,Cryoprecipitate,A+,4,1,7,0,0
2023-07-18,Cryoprecipitate,B+,1,1,7,0,0
2023-07-18,Cryoprecipitate,AB+,1,1,7,0,0
2023-07-18,Cryoprecipitate,O-,1,1,7,0,0
2023-07-18,Cryoprecipitate,A-,2,1,7,0,0
2023-07-18,Cryoprecipitate,B-,1,1,7,0,0
2023-07-18,Cryoprecipitate,AB-,1,1,7,0,0
2023-07-19,Packed RBC,O+,40,2,7,0,0
2023-07-19,Packed RBC,A+,32,2,7,0,0
2023-07-19,Packed RBC,B+,22,2,7,0,0
2023-07-19,Packed RBC,AB+,5,2,7,0,0
2023-07-19,Packed RBC,O-,7,2,7,0,0
2023-07-19,Packed RBC,A-,3,2,7,0,0
2023-07-19,Packed RBC,B-,1,2,7,0,0
2023-07-19,Packed RBC,AB-,1,2,7,0,0
2023-07-19,Platelets,O+,12,2,7,0,0
2023-07-19,Platelets,A+,11,2,7,0,0
2023-07-19,Platelets,B+,8,2,7,0,0
2023-07-19,Platelets,AB+,2,2,7,0,0
2023-07-19,Platelets,O-,1,2,7,0,0
2023-07-19,Platelets,A-,1,2,7,0,0
2023-07-19,Platelets,B-,1,2,7,0,0
2023-07-19,Platelets,AB-,1,2,7,0,0
2023-07-19,Fresh Frozen Plasma,O+,10,2,7,0,0
2023-07-19,Fresh Frozen Plasma,A+,6,2,7,0,0
2023-07-19,Fresh Frozen Plasma,B+,6,2,7,0,0
2023-07-19,Fresh Frozen Plasma,AB+,1,2,7,0,0
2023-07-19,Fresh Frozen Plasma,O-,1,2,7,0,0
2023-07-19,Fresh Frozen Plasma,A-,1,2,7,0,0
2023-07-19,Fresh Frozen Plasma,B-,1,2,7,0,0
2023-07-19,Fresh Frozen Plasma,AB-,1,2,7,0,0
2023-07-19,Cryoprecipitate,O+,5,2,7,0,0
2023-07-19,Cryoprecipitate,A+,2,2,7,0,0
2023-07-19,Cryoprecipitate,B+,1,2,7,0,0
2023-07-19,Cryoprecipitate,AB+,1,2,7,0,0
2023-07-19,Cryoprecipitate,O-,1,2,7,0,0
2023-07-19,Cryoprecipitate,A-,1,2,7,0,0
2023-07-19,Cryoprecipitate,B-,1,2,7,0,0
2023-07-19,Cryoprecipitate,AB-,1,2,7,0,0
2023-07-20,Packed RBC,O+,25,3,7,0,0
2023-07-20,Packed RBC,A+,18,3,7,0,0
2023-07-20,Packed RBC,B+,11,3,7,0,0
2023-07-20,Packed RBC,AB+,3,3,7,0,0
2023-07-20,Packed RBC,O-,3,3,7,0,0
2023-07-20,Packed RBC,A-,1,3,7,0,0
2023-07-20,Packed RBC,B-,1,3,7,0,0
2023-07-20,Packed RBC,AB-,2,3,7,0,0
2023-07-20,Platelets,O+,11,3,7,0,0
2023-07-20,Platelets,A+,8,3,7,0,0
2023-07-20,Platelets,B+,7,3,7,0,0
2023-07-20,Platelets,AB+,2,3,7,0,0
2023-07-20,Platelets,O-,1,3,7,0,0
2023-07-20,Platelets,A-,1,3,7,0,0
2023-07-20,Platelets,B-,1,3,7,0,0
2023-07-20,Platelets,AB-,1,3,7,0,0
2023-07-20,Fresh Frozen Plasma,O+,6,3,7,0,0
2023-07-20,Fresh Frozen Plasma,A+,5,3,7,0,0
2023-07-20,Fresh Frozen Plasma,B+,3,3,7,0,0
2023-07-20,Fresh Frozen Plasma,AB+,2,3,7,0,0
2023-07-20,Fresh Frozen Plasma,O-,1,3,7,0,0
2023-07-20,Fresh Frozen Plasma,A-,1,3,7,0,0
2023-07-20,Fresh Frozen Plasma,B-,1,3,7,0,0
2023-07-20,Fresh Frozen Plasma,AB-,2,3,7,0,0
2023-07-20,Cryoprecipitate,O+,3,3,7,0,0
2023-07-20,Cryoprecipitate,A+,1,3,7,0,0
2023-07-20,Cryoprecipitate,B+,1,3,7,0,0
2023-07-20,Cryoprecipitate,AB+,2,3,7,0,0
2023-07-20,Cryoprecipitate,O-,1,3,7,0,0
2023-07-20,Cryoprecipitate,A-,1,3,7,0,0
